,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,303,197,187,,266614,271.716016,0.394,0.4673339176161262,761.6421714648604,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,295,205,28,,272359,271.658476,0.41,0.4774040315512708,759.079696594039,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,295,205,188,,272359,271.658476,0.41,0.4774040315512708,759.079696594039,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,246,254,28,,278912,291.285024,0.508,0.48889044697633655,753.9243736150675,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,246,254,241,,278912,291.285024,0.508,0.48889044697633655,753.9243736150675,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,227,273,30,,285670,266.9004,0.546,0.5007361963190184,743.0413350749295,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,227,273,260,,285670,266.9004,0.546,0.5007361963190184,743.0413350749295,1141,1,39,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,421,79,15,,277635,358.4571,0.158,0.40033886085075704,961.9304351469036,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,421,79,67,,277635,358.4571,0.158,0.40033886085075704,961.9304351469036,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,404,96,22,,284957,308.730604,0.192,0.41089689978370586,962.3105333601125,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,404,96,76,,284957,308.730604,0.192,0.41089689978370586,962.3105333601125,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,389,111,19,,293011,334.921516,0.222,0.42251045421773614,963.7252985269297,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,389,111,96,,293011,334.921516,0.222,0.42251045421773614,963.7252985269297,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,358,142,35,,300129,310.859436,0.284,0.4327743330930065,958.0711604929529,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,358,142,113,,300129,310.859436,0.284,0.4327743330930065,958.0711604929529,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,351,149,39,,307572,361.295264,0.298,0.4435068493150685,957.0435743411072,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,351,149,122,,307572,361.295264,0.298,0.4435068493150685,957.0435743411072,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,308,192,37,,314897,322.747564,0.384,0.4540692141312185,956.0448581690434,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,308,192,166,,314897,322.747564,0.384,0.4540692141312185,956.0448581690434,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,306,194,18,,323507,330.897804,0.388,0.4664844989185292,953.0817876160145,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,306,194,185,,323507,330.897804,0.388,0.4664844989185292,953.0817876160145,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,280,220,27,,332156,334.454656,0.44,0.478956020187455,948.6861429330893,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,280,220,197,,332156,334.454656,0.44,0.478956020187455,948.6861429330893,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,272,228,42,,339293,354.710604,0.456,0.48924729632299924,941.1974646039307,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,272,228,208,,339293,354.710604,0.456,0.48924729632299924,941.1974646039307,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,258,242,26,,347075,335.5995,0.484,0.5004686373467916,929.2363283929881,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,258,242,228,,347075,335.5995,0.484,0.5004686373467916,929.2363283929881,1387,1,43,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,417,83,21,,331985,390.8731,0.166,0.40070609535304763,1189.0521151521243,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,417,83,65,,331985,390.8731,0.166,0.40070609535304763,1189.0521151521243,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,403,97,15,,340366,394.520176,0.194,0.4108219674109837,1190.3031549600419,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,403,97,83,,340366,394.520176,0.194,0.4108219674109837,1190.3031549600419,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,394,106,20,,350389,355.072716,0.212,0.42291973445986725,1188.2519600349478,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,394,106,95,,350389,355.072716,0.212,0.42291973445986725,1188.2519600349478,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,344,156,36,,358859,399.802476,0.312,0.4331430295715148,1188.759107019985,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,344,156,131,,358859,399.802476,0.312,0.4331430295715148,1188.759107019985,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,318,182,46,,368204,380.729536,0.364,0.4444224502112251,1187.815592517145,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,318,182,148,,368204,380.729536,0.364,0.4444224502112251,1187.815592517145,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,327,173,29,,377907,409.731404,0.346,0.4561339770669885,1182.926623502979,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,327,173,156,,377907,409.731404,0.346,0.4561339770669885,1182.926623502979,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,296,204,29,,386242,410.381744,0.408,0.4661943270971635,1180.2480410400312,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,296,204,183,,386242,410.381744,0.408,0.4661943270971635,1180.2480410400312,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,294,206,27,,396178,384.665264,0.412,0.4781870850935425,1175.5779271798674,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,294,206,191,,396178,384.665264,0.412,0.4781870850935425,1175.5779271798674,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,262,238,31,,404098,379.965584,0.476,0.48774652987326494,1173.9347952539101,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,262,238,223,,404098,379.965584,0.476,0.48774652987326494,1173.9347952539101,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,236,264,39,,414312,414.206624,0.528,0.500074834037417,1149.6888708071783,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,236,264,248,,414312,414.206624,0.528,0.500074834037417,1149.6888708071783,1657,1,47,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,412,88,16,,390408,455.694144,0.176,0.4002132239876986,1437.1825340390205,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,412,88,74,,390408,455.694144,0.176,0.4002132239876986,1437.1825340390205,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,400,100,22,,401623,456.033484,0.2,0.4117098923628908,1437.129403352039,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,400,100,83,,401623,456.033484,0.2,0.4117098923628908,1437.129403352039,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,396,104,28,,411001,444.593996,0.208,0.42132342388518706,1437.0153518570587,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,396,104,78,,411001,444.593996,0.208,0.42132342388518706,1437.0153518570587,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,354,146,39,,422981,497.280556,0.292,0.433604305484367,1435.2180886431597,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,354,146,114,,422981,497.280556,0.292,0.433604305484367,1435.2180886431597,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,356,144,37,,433492,513.127744,0.288,0.4443792926704254,1433.380952412961,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,356,144,120,,433492,513.127744,0.288,0.4443792926704254,1433.380952412961,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,320,180,38,,443807,469.913004,0.36,0.4549533572526909,1432.3929029549472,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,320,180,152,,443807,469.913004,0.36,0.4549533572526909,1432.3929029549472,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,311,189,29,,455123,512.181484,0.378,0.466553562275756,1426.688269190956,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,311,189,168,,455123,512.181484,0.378,0.466553562275756,1426.688269190956,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,259,241,45,,466701,526.012396,0.482,0.47842234751409535,1420.2357557739597,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,259,241,215,,466701,526.012396,0.482,0.47842234751409535,1420.2357557739597,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,255,245,45,,476792,529.702944,0.49,0.48876678626345466,1412.2154536268208,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,255,245,220,,476792,529.702944,0.49,0.48876678626345466,1412.2154536268208,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,242,258,36,,488655,466.8979,0.516,0.5009277293695541,1390.8340855222195,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,242,258,237,,488655,466.8979,0.516,0.5009277293695541,1390.8340855222195,1951,1,51,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,400,100,19,,228123,280.301484,0.2,0.39986503067484663,773.5405271060299,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,400,100,84,,228123,280.301484,0.2,0.39986503067484663,773.5405271060299,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,402,98,14,,235327,272.554284,0.196,0.41249255039439087,775.4404475078918,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,402,98,84,,235327,272.554284,0.196,0.41249255039439087,775.4404475078918,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,396,104,24,,240530,274.4604,0.208,0.42161262050832604,769.3613122999668,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,396,104,82,,240530,274.4604,0.208,0.42161262050832604,769.3613122999668,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,371,129,22,,247248,250.957984,0.258,0.4333882559158633,769.5280821940396,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,371,129,109,,247248,250.957984,0.258,0.4333882559158633,769.5280821940396,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,336,164,31,,253877,285.209484,0.328,0.4450078878177038,742.5548088869546,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,336,164,144,,253877,285.209484,0.328,0.4450078878177038,742.5548088869546,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,314,186,31,,259849,290.322796,0.372,0.45547589833479407,638.2494050199166,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,314,186,165,,259849,290.322796,0.372,0.45547589833479407,638.2494050199166,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,312,188,26,,266352,280.576384,0.376,0.466874671340929,640.0922348371241,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,312,188,170,,266352,280.576384,0.376,0.466874671340929,640.0922348371241,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,290,210,30,,272521,294.060236,0.42,0.4776879929886065,655.2171178450808,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,290,210,193,,272521,294.060236,0.42,0.4776879929886065,655.2171178450808,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,265,235,27,,278939,300.259116,0.47,0.48893777388255916,651.30133539089,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,265,235,222,,278939,300.259116,0.47,0.48893777388255916,651.30133539089,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,238,262,31,,284517,293.940844,0.524,0.498715162138475,633.5536727400031,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,238,262,247,,284517,293.940844,0.524,0.498715162138475,633.5536727400031,1141,1,39,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,423,77,18,,277209,345.899276,0.154,0.3997245854361932,801.9595458928961,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,423,77,61,,277209,345.899276,0.154,0.3997245854361932,801.9595458928961,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,399,101,23,,285045,323.3579,0.202,0.41102379235760633,799.5126782350708,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,399,101,80,,285045,323.3579,0.202,0.41102379235760633,799.5126782350708,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,386,114,24,,292617,309.235244,0.228,0.4219423215573179,814.9454010990448,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,386,114,95,,292617,309.235244,0.228,0.4219423215573179,814.9454010990448,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,366,134,36,,300388,367.397824,0.268,0.4331478010093728,802.3791415859014,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,366,134,107,,300388,367.397824,0.268,0.4331478010093728,802.3791415859014,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,335,165,27,,308249,365.437996,0.33,0.44448305695746215,830.4983464591205,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,335,165,147,,308249,365.437996,0.33,0.44448305695746215,830.4983464591205,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,319,181,33,,316205,345.5499,0.362,0.45595529920692146,975.8847905320581,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,319,181,159,,316205,345.5499,0.362,0.45595529920692146,975.8847905320581,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,291,209,37,,324037,371.032524,0.418,0.4672487382840663,960.8491996279918,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,291,209,186,,324037,371.032524,0.418,0.4672487382840663,960.8491996279918,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,286,214,35,,330481,342.620556,0.428,0.4765407354001442,891.6621937849559,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,286,214,196,,330481,342.620556,0.428,0.4765407354001442,891.6621937849559,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,272,228,31,,338856,347.873056,0.456,0.4886171593366979,888.0219577751122,1387,1,43,300.0,8.0
